domain,key,en,ko,aliases
tree_sd,33562:1,12% increased Damage while Shapeshifted,12% 증가 피해 동안 Shapeshifted,
tree_sd,33570:1,10% of Damage taken bypasses Energy Shield,10%의 피해 taken bypasses 에너지 보호막,
tree_sd,33570:2,No inherent Mana Regeneration,No inherent 마나 재생,
tree_sd,33570:3,Regenerate Mana equal to 6% of maximum Life per second,Regenerate 마나 equal에 6%의 최대 생명력 per second,
tree_sd,33585:1,Companions have +30% to Chaos Resistance,Companions have +30%에 카오스 저항,
tree_sd,33585:2,Companions have +30% to all Elemental Resistances,Companions have +30%에 모든 원소 저항,
tree_sd,33601:1,15% increased Freeze Buildup,15% 증가 동결 누적,
tree_sd,33612:1,Minions deal 12% increased Damage,소환수 deal 12% 증가 피해,
tree_sd,33639:1,12% increased Spell Damage if you have consumed an Elemental Infusion Recently,12% 증가 주문 피해 if you have consumed an 원소 Infusion Recently,
tree_sd,3363:1,Minions have 10% increased maximum Life,소환수 have 10% 증가 최대 생명력,
tree_sd,3365:1,15% increased Immobilisation buildup,15% 증가 Immobilisation 누적,
tree_sd,336:1,Damage Penetrates 15% Cold Resistance,피해 Penetrates 15% 냉기 저항,
tree_sd,336:2,Damage Penetrates 8% Lightning Resistance,피해 Penetrates 8% 번개 저항,
tree_sd,33713:1,8% increased Projectile Speed,8% 증가 투사체 속도,
tree_sd,33722:1,+5 to any Attribute,+5에 any 능력치,
tree_sd,33729:1,20% increased Flammability Magnitude,20% 증가 Flammability Magnitude,
tree_sd,33729:2,8% increased Elemental Damage,8% 증가 원소 피해,
tree_sd,33730:1,Channelling Skills deal 25% increased Damage,집중 유지 Skills deal 25% 증가 피해,
tree_sd,33730:2,50% increased Stun Threshold while Channelling,50% 증가 기절 한계값 동안 집중 유지,
tree_sd,33736:1,4% increased Skill Speed,4% 증가 Skill 속도,
tree_sd,33751:1,5% increased Cooldown Recovery Rate,5% 증가 Cooldown Recovery Rate,
tree_sd,33781:1,15% reduced Presence Area of Effect,15% 감소 Presence 범위의 효과,
tree_sd,33781:2,6% increased Area of Effect,6% 증가 범위의 효과,
tree_sd,33815:1,10% increased Poison Duration,10% 증가 독 지속시간,
tree_sd,33824:1,10% increased Defences,10% 증가 Defences,
tree_sd,33829:1,10% increased Critical Hit Chance,10% 증가 치명타 확률,
tree_sd,33830:1,10% increased Life Regeneration rate,10% 증가 생명력 재생 rate,
tree_sd,33838:1,6% increased chance to inflict Ailments,6% 증가 확률에 inflict 상태 이상,
tree_sd,33838:2,6% increased Duration of Damaging Ailments on Enemies,6% 증가 지속시간의 Damaging 상태 이상 시 Enemies,
tree_sd,33848:1,8% increased Projectile Speed,8% 증가 투사체 속도,
tree_sd,33866:1,8% increased Attack Damage,8% 증가 공격 피해,
tree_sd,33887:1,25% increased Damage with Crossbows for each type of Ammunition fired in the past 10 seconds,25% 증가 피해 보유 Crossbows 동안 each type의 Ammunition fired in the past 10 seconds,
tree_sd,338:1,Invocated skills have 30% increased Maximum Energy,Invocated skills have 30% 증가 최대 에너지,
tree_sd,33914:1,10% increased maximum Energy Shield,10% 증가 최대 에너지 보호막,
tree_sd,33914:2,6% increased Mana Regeneration Rate,6% 증가 마나 재생 Rate,
tree_sd,33922:1,Exposure you inflict lowers Resistances by an additional 5%,Exposure you inflict lowers 저항 by an 추가 5%,
tree_sd,33939:1,+15% of Armour also applies to Cold Damage,+15%의 방어도 also applies에 냉기 피해,
tree_sd,33946:1,10% increased Critical Hit Chance for Attacks,10% 증가 치명타 확률 동안 공격,
tree_sd,33964:1,10% increased Critical Hit Chance with Traps,10% 증가 치명타 확률 보유 Traps,
tree_sd,33974:1,6% increased Attack Damage,6% 증가 공격 피해,
tree_sd,33974:2,5% increased Accuracy Rating,5% 증가 정확도 Rating,
tree_sd,33978:1,10% increased Block chance,10% 증가 막기 확률,
tree_sd,33978:2,15% reduced Slowing Potency of Debuffs on You,15% 감소 Slowing Potency의 Debuffs 시 You,
tree_sd,33979:1,"If you would gain a Charge, Allies in your Presence gain that Charge instead","If you would 획득 a 충전, 동료 in your Presence 획득 that 충전 instead",
tree_sd,34006:1,15% increased maximum Energy Shield,15% 증가 최대 에너지 보호막,
tree_sd,34015:1,+5 to any Attribute,+5에 any 능력치,
tree_sd,34030:1,Offerings have 15% increased Maximum Life,Offerings have 15% 증가 최대 생명력,
tree_sd,34058:1,+5 to any Attribute,+5에 any 능력치,
tree_sd,34061:1,12% increased Armour and Evasion Rating,12% 증가 방어도 및 회피 Rating,
tree_sd,34074:1,10% increased Critical Hit Chance for Attacks,10% 증가 치명타 확률 동안 공격,
tree_sd,34076:1,25% increased Block Recovery,25% 증가 막기 Recovery,
tree_sd,34090:1,10% increased Armour,10% 증가 방어도,
tree_sd,34090:2,+10% of Armour also applies to Fire Damage,+10%의 방어도 also applies에 화염 피해,
tree_sd,34096:1,12% increased Spell Damage,12% 증가 주문 피해,
tree_sd,34136:1,+5 to any Attribute,+5에 any 능력치,
tree_sd,34143:1,16% increased Physical Damage,16% 증가 물리 피해,
tree_sd,3414:1,Minions have +20% to Lightning Resistance,소환수 have +20%에 번개 저항,
tree_sd,34168:1,36% increased Damage if you've dealt a Critical Hit in the past 8 seconds,36% 증가 피해 if you've dealt a 치명타 명중 in the past 8 seconds,
tree_sd,34181:1,+3 to Maximum Rage,+3에 최대 격노,
tree_sd,34187:1,12% increased Damage with Plant Skills,12% 증가 피해 보유 Plant Skills,
tree_sd,34199:1,Minions have 15% increased Critical Damage Bonus,소환수 have 15% 증가 치명타 피해 보너스,
tree_sd,3419:1,10% increased Damage with Daggers,10% 증가 피해 보유 Daggers,
tree_sd,34201:1,+5 to any Attribute,+5에 any 능력치,
tree_sd,34202:1,+8 to Strength,+8에 Strength,
tree_sd,34207:1,"Grants Skill: Ruzhan, the Blazing Sword","Grants Skill: Ruzhan, the Blazing Sword",
tree_sd,34210:1,10% increased Damage with Two Handed Weapons,10% 증가 피해 보유 Two Handed Weapons,
tree_sd,34233:1,5% increased Skill Speed,5% 증가 Skill 속도,
tree_sd,34233:2,15% increased Mana Regeneration Rate,15% 증가 마나 재생 Rate,
tree_sd,34248:1,10% increased Mana Regeneration Rate,10% 증가 마나 재생 Rate,
tree_sd,34290:1,10% increased Ignite Magnitude,10% 증가 점화 Magnitude,
tree_sd,34300:1,20% increased Mana Regeneration Rate,20% 증가 마나 재생 Rate,
tree_sd,34300:2,15% increased Mana Cost Efficiency,15% 증가 마나 Cost 효율,
tree_sd,34305:1,5% increased Attack Damage,5% 증가 공격 피해,
tree_sd,34305:2,8% increased Glory generation,8% 증가 Glory generation,
tree_sd,34308:1,20% increased Attack Damage,20% 증가 공격 피해,
tree_sd,34308:2,12% increased Immobilisation buildup,12% 증가 Immobilisation 누적,
tree_sd,34313:1,Enemy Critical Hit Chance against you is Unlucky,Enemy 치명타 확률 against you is Unlucky,
tree_sd,34313:2,Damage of Enemies Hitting you is Unlucky,피해의 Enemies Hitting you is Unlucky,
tree_sd,34316:1,10% chance to Daze on Hit,10% 확률에 Daze 시 명중,
tree_sd,34316:2,30% increased Defences while wielding a Quarterstaff,30% 증가 Defences 동안 wielding a 육척봉,
tree_sd,34316:3,30% increased Freeze Buildup with Quarterstaves,30% 증가 동결 누적 보유 Quarterstaves,
tree_sd,34316:4,30% increased Stun Buildup with Quarterstaves,30% 증가 기절 누적 보유 Quarterstaves,
tree_sd,3431:1,3% increased Skill Speed,3% 증가 Skill 속도,
tree_sd,34324:1,+1 to Maximum Energy Shield per 12 Item Evasion Rating on Equipped Body Armour,+1에 최대 에너지 보호막 per 12 Item 회피 Rating 시 Equipped Body 방어도,
tree_sd,34327:1,15% increased Spell Damage while you have Arcane Surge,15% 증가 주문 피해 동안 you have Arcane Surge,
tree_sd,34340:1,Allies in your Presence Regenerate 1% of your Maximum Life per second,동료 in your Presence Regenerate 1%의 your 최대 생명력 per second,
tree_sd,34340:2,Regenerate 0.5% of maximum Life per second,Regenerate 0.5%의 최대 생명력 per second,
tree_sd,34367:1,3% of Damage taken Recouped as Life,3%의 피해 taken Recouped as 생명력,
tree_sd,34375:1,25% increased Defences from Equipped Shield,25% 증가 Defences에서 Equipped 방패,
tree_sd,3438:1,Invocated Spells deal 15% increased Damage,Invocated Spells deal 15% 증가 피해,
tree_sd,34412:1,12% increased Damage while Shapeshifted,12% 증가 피해 동안 Shapeshifted,
tree_sd,34415:1,12% increased Physical Damage,12% 증가 물리 피해,
tree_sd,34419:1,"Become Ignited when you deal a Critical Hit, taking 15% of your maximum Life and Energy Shield as Fire Damage per second","Become Ignited when you deal a 치명타 명중, taking 15%의 your 최대 생명력 및 에너지 보호막 as 화염 피해 per second",
tree_sd,34419:2,50% more Critical Damage Bonus,50% more 치명타 피해 보너스,
tree_sd,34425:1,Volatile Power also grants 1% increased Critical Hit chance per Volatility exploded,Volatile 권능 also grants 1% 증가 치명타 명중 확률 per Volatility exploded,
tree_sd,34433:1,12% increased Armour and Evasion Rating,12% 증가 방어도 및 회피 Rating,
tree_sd,3443:1,Minions deal 10% increased Damage,소환수 deal 10% 증가 피해,
tree_sd,34449:1,10% increased Critical Hit Chance with Traps,10% 증가 치명타 확률 보유 Traps,
tree_sd,3446:1,+5 to any Attribute,+5에 any 능력치,
tree_sd,34473:1,3% increased Movement Speed,3% 증가 이동 속도,
tree_sd,34473:2,29% increased Chaos Damage,29% 증가 카오스 피해,
tree_sd,34473:3,+13 to all Attributes,+13에 모든 능력치,
tree_sd,34473:4,-7% to Chaos Resistance,-7%에 카오스 저항,
tree_sd,34473:5,23% reduced Light Radius,23% 감소 Light Radius,
tree_sd,34490:1,10% chance for Shapeshift Slam Skills you use yourself to cause an additional Aftershock,10% 확률 동안 Shapeshift 강타 Skills you 사용 yourself에 cause an 추가 여진,
tree_sd,34493:1,10% increased Damage,10% 증가 피해,
tree_sd,34493:2,Minions deal 10% increased Damage,소환수 deal 10% 증가 피해,
tree_sd,34497:1,Take 50% less Damage over Time if you've started taking Damage over Time in the past second,Take 50% less 피해 over Time if you've started taking 피해 over Time in the past second,
tree_sd,34497:2,Take 50% more Damage over Time if you haven't started taking Damage over Time in the past second,Take 50% more 피해 over Time if you haven't started taking 피해 over Time in the past second,
tree_sd,34501:1,15% increased Armour and Evasion Rating,15% 증가 방어도 및 회피 Rating,
tree_sd,34520:1,10% increased Physical Damage,10% 증가 물리 피해,
tree_sd,34531:1,Gain additional Ailment Threshold equal to 20% of maximum Energy Shield,획득 추가 상태 이상 한계값 equal에 20%의 최대 에너지 보호막,
tree_sd,34531:2,Gain additional Stun Threshold equal to 20% of maximum Energy Shield,획득 추가 기절 한계값 equal에 20%의 최대 에너지 보호막,
tree_sd,34541:1,30% increased Energy Shield Recharge Rate,30% 증가 에너지 보호막 재충전 Rate,
tree_sd,34541:2,5% increased Deflection Rating,5% 증가 Deflection Rating,
tree_sd,34543:1,30% increased Damage if you've consumed a Frenzy Charge Recently,30% 증가 피해 if you've consumed a 격분 충전 Recently,
tree_sd,34543:2,10% increased Skill Speed if you've consumed a Frenzy Charge Recently,10% 증가 Skill 속도 if you've consumed a 격분 충전 Recently,
tree_sd,34543:3,+10 to Strength,+10에 Strength,
tree_sd,34553:1,Minions deal 30% increased Damage if you've Hit Recently,소환수 deal 30% 증가 피해 if you've 명중 Recently,
tree_sd,3458:1,15% increased Critical Damage Bonus,15% 증가 치명타 피해 보너스,
tree_sd,34612:1,12% increased Damage with Bows,12% 증가 피해 보유 Bows,
tree_sd,34621:1,15% increased Critical Damage Bonus,15% 증가 치명타 피해 보너스,
tree_sd,34623:1,"10% increased Endurance, Frenzy and Power Charge Duration","10% 증가 인내, 격분 및 권능 충전 지속시간",
tree_sd,34623:2,+5 to Dexterity,+5에 Dexterity,
tree_sd,34626:1,Recover 2% of maximum Life for each Endurance Charge consumed,Recover 2%의 최대 생명력 동안 each 인내 충전 consumed,
tree_sd,3463:1,+5 to any Attribute,+5에 any 능력치,
tree_sd,34671:1,10% increased Stun Threshold,10% 증가 기절 한계값,
tree_sd,34671:2,+5 to Strength,+5에 Strength,
tree_sd,34702:1,Companions deal 12% increased Damage,Companions deal 12% 증가 피해,
tree_sd,34702:2,10% increased Damage while your Companion is in your Presence,10% 증가 피해 동안 your 동료 is in your Presence,
tree_sd,34717:1,16% increased Mana Regeneration Rate while not on Low Mana,16% 증가 마나 재생 Rate 동안 not 시 Low 마나,
tree_sd,3472:1,10% increased Critical Hit Chance for Spells,10% 증가 치명타 확률 동안 Spells,
tree_sd,34747:1,8% increased Accuracy Rating,8% 증가 정확도 Rating,
tree_sd,34769:1,25% increased Life Regeneration rate,25% 증가 생명력 재생 rate,
tree_sd,34785:1,+1 Ring Slot,+1 반지 Slot,
tree_sd,34813:1,+3 to all Attributes,+3에 모든 능력치,
tree_sd,34817:1,1% increased maximum Darkness per 1% Chaos Resistance,1% 증가 최대 Darkness per 1% 카오스 저항,
tree_sd,34818:1,+5% to Fire Resistance,+5%에 화염 저항,
tree_sd,34840:1,+5 to any Attribute,+5에 any 능력치,
tree_sd,34845:1,10% increased Hazard Area of Effect,10% 증가 Hazard 범위의 효과,
tree_sd,34853:1,Hits against you have 5% reduced Critical Damage Bonus,명중 against you have 5% 감소 치명타 피해 보너스,
tree_sd,34853:2,+5 to Strength,+5에 Strength,
tree_sd,34866:1,Remnants have 10% increased effect,Remnants have 10% 증가 효과,
tree_sd,34871:1,Gain 2 Rage when Hit by an Enemy,획득 2 격노 when 명중 by an Enemy,
tree_sd,34882:1,+2% to Quality of all Skills,+2%에 Quality의 모든 Skills,
tree_sd,34892:1,Aura Skills have 5% increased Magnitudes,오라 Skills have 5% 증가 Magnitudes,
tree_sd,34898:1,Debuffs on you expire 10% faster,Debuffs 시 you expire 10% faster,
tree_sd,34908:1,Deflected Hits cannot inflict Maim on you,Deflected 명중 cannot inflict Maim 시 you,
tree_sd,34908:2,Deflected Hits cannot inflict Bleeding on you,Deflected 명중 cannot inflict 출혈 시 you,
tree_sd,34912:1,10% increased Trap Damage,10% 증가 덫 피해,
tree_sd,3492:1,29% increased Chaos Damage,29% 증가 카오스 피해,
tree_sd,3492:2,Enemies you Curse have -3% to Chaos Resistance,Enemies you 저주 have -3%에 카오스 저항,
tree_sd,34940:1,60% increased Stun Threshold while Channelling,60% 증가 기절 한계값 동안 집중 유지,
tree_sd,34940:2,30% of Damage taken Recouped as Life while Channelling,30%의 피해 taken Recouped as 생명력 동안 집중 유지,
tree_sd,34968:1,8% reduced Slowing Potency of Debuffs on You,8% 감소 Slowing Potency의 Debuffs 시 You,
tree_sd,34990:1,10% chance to Poison on Hit,10% 확률에 독 시 명중,
tree_sd,35011:1,16% increased Attack Damage while you have an Ally in your Presence,16% 증가 공격 피해 동안 you have an 동료 in your Presence,
tree_sd,35015:1,10% increased Magnitude of Bleeding you inflict,10% 증가 Magnitude의 출혈 you inflict,
tree_sd,35028:1,Regenerate 2.5% of maximum Life per second while Surrounded,Regenerate 2.5%의 최대 생명력 per second 동안 포위,
tree_sd,35031:1,3% increased maximum Life,3% 증가 최대 생명력,
tree_sd,35031:2,10% increased Life Recovery rate,10% 증가 생명력 Recovery rate,
tree_sd,35033:1,4% increased Skill Speed,4% 증가 Skill 속도,
tree_sd,35043:1,10% increased Parried Debuff Magnitude,10% 증가 Parried Debuff Magnitude,
tree_sd,35048:1,10% increased Critical Hit Chance for Attacks,10% 증가 치명타 확률 동안 공격,
tree_sd,35058:1,25% increased Stun Threshold if you haven't been Stunned Recently,25% 증가 기절 한계값 if you haven't been Stunned Recently,
tree_sd,35095:1,10% increased Chaos Damage,10% 증가 카오스 피해,
tree_sd,35151:1,15% increased Stun Threshold,15% 증가 기절 한계값,
tree_sd,3516:1,10% increased Melee Damage,10% 증가 근접 피해,
tree_sd,35171:1,Spell Skills have 6% increased Area of Effect,주문 Skills have 6% 증가 범위의 효과,
tree_sd,35173:1,5% increased Critical Hit Chance,5% 증가 치명타 확률,
tree_sd,35173:2,8% increased Physical Damage,8% 증가 물리 피해,
tree_sd,35187:1,20% increased Movement Speed while an enemy with an Open Weakness is in your Presence,20% 증가 이동 속도 동안 an enemy 보유 an Open Weakness is in your Presence,
tree_sd,35187:2,40% increased Skill Speed while an enemy with an Open Weakness is in your Presence,40% 증가 Skill 속도 동안 an enemy 보유 an Open Weakness is in your Presence,
tree_sd,35223:1,3% increased Attack Speed with Spears,3% 증가 공격 속도 보유 Spears,
tree_sd,35234:1,10% increased Projectile Damage,10% 증가 투사체 피해,
tree_sd,35265:1,+5 to any Attribute,+5에 any 능력치,
tree_sd,35284:1,6% increased Reservation Efficiency of Herald Skills,6% 증가 Reservation 효율의 Herald Skills,
tree_sd,35324:1,Ignites you inflict deal Damage 15% faster,Ignites you inflict deal 피해 15% faster,
tree_sd,35369:1,35% increased Mana Regeneration Rate while stationary,35% 증가 마나 재생 Rate 동안 stationary,
tree_sd,35380:1,10% increased Withered Magnitude,10% 증가 Withered Magnitude,
tree_sd,35393:1,30% increased Armour while Bleeding,30% 증가 방어도 동안 출혈,
tree_sd,35404:1,+5% to Cold Resistance,+5%에 냉기 저항,
tree_sd,35408:1,40% increased Energy Shield from Equipped Focus,40% 증가 에너지 보호막에서 Equipped 집중구,
tree_sd,35417:1,40% increased chance to inflict Elemental Ailments if you have Shapeshifted to an Animal form Recently,40% 증가 확률에 inflict 원소 상태 이상 if you have Shapeshifted에 an Animal form Recently,
tree_sd,35426:1,+5 to any Attribute,+5에 any 능력치,
tree_sd,3543:1,12% increased Attack Cold Damage,12% 증가 공격 냉기 피해,
tree_sd,3544:1,15% increased Lightning Damage,15% 증가 번개 피해,
tree_sd,35453:1,Slam Skills have 8% increased Area of Effect,강타 Skills have 8% 증가 범위의 효과,
tree_sd,35477:1,30% reduced penalty to Accuracy Rating at range,30% 감소 penalty에 정확도 Rating at range,
tree_sd,354:1,15% increased Cooldown Recovery Rate for Grenade Skills,15% 증가 Cooldown Recovery Rate 동안 수류탄 Skills,
tree_sd,35503:1,6% increased Mana Regeneration Rate,6% 증가 마나 재생 Rate,
tree_sd,35503:2,10% increased Magnitude of Shock you inflict,10% 증가 Magnitude의 감전 you inflict,
tree_sd,35534:1,Mark Skills have 10% increased Use Speed,징표 Skills have 10% 증가 사용 속도,
tree_sd,35558:1,Minions Revive 5% faster,소환수 Revive 5% faster,
tree_sd,35560:1,Minions deal 10% increased Damage with Command Skills for each different type of Persistent Minion in your Presence,소환수 deal 10% 증가 피해 보유 Command Skills 동안 each different type의 Persistent 소환수 in your Presence,
tree_sd,35564:1,15% increased Spell Damage,15% 증가 주문 피해,
tree_sd,35564:2,10% reduced Projectile Speed for Spell Skills,10% 감소 투사체 속도 동안 주문 Skills,
tree_sd,35581:1,16% reduced Skill Effect Duration,16% 감소 Skill 효과 지속시간,
tree_sd,35581:2,10% reduced Slowing Potency of Debuffs on You,10% 감소 Slowing Potency의 Debuffs 시 You,
tree_sd,35594:1,10% increased effect of Fully Broken Armour,10% 증가 효과의 Fully Broken 방어도,
tree_sd,35602:1,Offerings have 30% reduced Maximum Life,Offerings have 30% 감소 최대 생명력,
tree_sd,35618:1,25% increased Freeze Buildup,25% 증가 동결 누적,
tree_sd,35618:2,25% reduced Freeze Duration on you,25% 감소 동결 지속시간 시 you,
tree_sd,35618:3,25% increased Freeze Threshold,25% 증가 동결 한계값,
tree_sd,35644:1,10% increased Magnitude of Poison you inflict,10% 증가 Magnitude의 독 you inflict,
tree_sd,35645:1,Minions have 20% increased Cooldown Recovery Rate for Command Skills,소환수 have 20% 증가 Cooldown Recovery Rate 동안 Command Skills,
tree_sd,35653:1,12% increased Grenade Damage,12% 증가 수류탄 피해,
tree_sd,35660:1,3% increased Attack Speed,3% 증가 공격 속도,
tree_sd,35671:1,2% increased Attack Speed,2% 증가 공격 속도,
tree_sd,35671:2,+5 to Dexterity,+5에 Dexterity,
tree_sd,3567:1,8% increased maximum Mana,8% 증가 최대 마나,
tree_sd,3567:2,10% increased Mana Cost of Skills,10% 증가 마나 Cost의 Skills,
tree_sd,35688:1,Equipment and Skill Gems have 4% reduced Attribute Requirements,Equipment 및 Skill Gems have 4% 감소 능력치 Requirements,
tree_sd,35689:1,10% increased Damage,10% 증가 피해,
tree_sd,35696:1,+5 to any Attribute,+5에 any 능력치,
tree_sd,35708:1,12% increased Magnitude of Chill you inflict,12% 증가 Magnitude의 냉각 you inflict,
tree_sd,35720:1,10% increased Spell Damage,10% 증가 주문 피해,
tree_sd,35720:2,+10 to Strength,+10에 Strength,
tree_sd,35739:1,25% increased Armour Break Duration,25% 증가 방어도 파괴 지속시간,
tree_sd,35739:2,25% increased Attack Area Damage,25% 증가 공격 범위 피해,
tree_sd,35745:1,"2% chance that if you would gain Endurance Charges, you instead gain up to maximum Endurance Charges","2% 확률 that if you would 획득 인내 충전, you instead 획득 up에 최대 인내 충전",
tree_sd,35755:1,10% increased Critical Damage Bonus with Daggers,10% 증가 치명타 피해 보너스 보유 Daggers,
tree_sd,35760:1,10% increased Elemental Damage,10% 증가 원소 피해,
tree_sd,35762:1,No Inherent loss of Rage,No Inherent loss의 격노,
tree_sd,35762:2,Regenerate 6% of your maximum Rage per second,Regenerate 6%의 your 최대 격노 per second,
tree_sd,35762:3,Increases and Reductions to Mana Regeneration Rate also apply to Rage Regeneration Rate,Increases 및 Reductions에 마나 재생 Rate also apply에 격노 재생 Rate,
tree_sd,35762:4,Skills have +5 to Rage cost,Skills have +5에 격노 cost,
tree_sd,35762:5,+7 to Maximum Rage,+7에 최대 격노,
tree_sd,35787:1,10% increased Skill Effect Duration,10% 증가 Skill 효과 지속시간,
tree_sd,35792:1,Gain 8 Rage when you use a Life Flask,획득 8 격노 when you 사용 a 생명력 플라스크,
tree_sd,35801:1,25% increased Frenzy Charge Duration,25% 증가 격분 충전 지속시간,
tree_sd,35809:1,Regenerate 1% of maximum Life per Second if you've used a Life Flask in the past 10 seconds,Regenerate 1%의 최대 생명력 per Second if you've used a 생명력 플라스크 in the past 10 seconds,
tree_sd,35831:1,10% increased Mana Regeneration Rate,10% 증가 마나 재생 Rate,
tree_sd,35848:1,10% increased Life and Mana Recovery from Flasks,10% 증가 생명력 및 마나 Recovery에서 Flasks,
tree_sd,35849:1,Regenerate 0.5% of maximum Life per second,Regenerate 0.5%의 최대 생명력 per second,
tree_sd,35849:2,40% increased Life Regeneration Rate while stationary,40% 증가 생명력 재생 Rate 동안 stationary,
tree_sd,35855:1,20% increased amount of Life Leeched,20% 증가 amount의 생명력 Leeched,
tree_sd,35855:2,40% increased Armour and Evasion Rating while Leeching,40% 증가 방어도 및 회피 Rating 동안 Leeching,
tree_sd,35863:1,3% increased Attack Speed,3% 증가 공격 속도,
tree_sd,35876:1,25% increased Warcry Speed,25% 증가 Warcry 속도,
tree_sd,35876:2,25% increased Warcry Cooldown Recovery Rate,25% 증가 Warcry Cooldown Recovery Rate,
tree_sd,35878:1,12% increased Elemental Damage with Attacks,12% 증가 원소 피해 보유 공격,
tree_sd,35880:1,4% increased Cast Speed,4% 증가 시전 속도,
tree_sd,35896:1,+5 to any Attribute,+5에 any 능력치,
tree_sd,35901:1,+5 to any Attribute,+5에 any 능력치,
tree_sd,35918:1,40% increased Presence Area of Effect,40% 증가 Presence 범위의 효과,
tree_sd,35918:2,8% reduced Area of Effect,8% 감소 범위의 효과,
tree_sd,35920:1,+3 to Maximum Rage,+3에 최대 격노,
tree_sd,35921:1,6% increased Area of Effect for Attacks,6% 증가 범위의 효과 동안 공격,
tree_sd,35966:1,8% of Damage taken Recouped as Life,8%의 피해 taken Recouped as 생명력,
tree_sd,35966:2,Regenerate 0.5% of maximum Life per second if you have been Hit Recently,Regenerate 0.5%의 최대 생명력 per second if you have been 명중 Recently,
tree_sd,35974:1,16% increased Totem Life,16% 증가 토템 생명력,
tree_sd,35985:1,10% increased Melee Damage,10% 증가 근접 피해,
tree_sd,35987:1,4% increased Movement Speed,4% 증가 이동 속도,
tree_sd,35987:2,20% increased Evasion Rating,20% 증가 회피 Rating,
tree_sd,35987:3,+10 to Dexterity,+10에 Dexterity,
tree_sd,3601:1,12% increased Fire Damage,12% 증가 화염 피해,
tree_sd,36025:1,Minions deal 12% increased Damage,소환수 deal 12% 증가 피해,
tree_sd,36027:1,12% increased Attack Damage,12% 증가 공격 피해,
tree_sd,3605:1,Grants Skill: Time Snap,Grants Skill: Time Snap,
tree_sd,36070:1,6% increased Area of Effect for Attacks,6% 증가 범위의 효과 동안 공격,
tree_sd,36085:1,10% increased Critical Hit Chance for Attacks,10% 증가 치명타 확률 동안 공격,
tree_sd,36085:2,30% increased Attack Damage against Rare or Unique Enemies,30% 증가 공격 피해 against Rare or Unique Enemies,
tree_sd,36100:1,Gain 8% of Damage as Extra Fire Damage while Shapeshifted,획득 8%의 피해 as Extra 화염 피해 동안 Shapeshifted,
tree_sd,36109:1,Grants Skill: Kelari's Malediction,Grants Skill: Kelari's Malediction,
tree_sd,36114:1,12% increased Attack Damage while moving,12% 증가 공격 피해 동안 moving,
tree_sd,36163:1,5% increased Block chance,5% 증가 막기 확률,
tree_sd,36169:1,10% increased Grenade Area of Effect,10% 증가 수류탄 범위의 효과,
tree_sd,36170:1,12% increased Armour and Evasion Rating,12% 증가 방어도 및 회피 Rating,
tree_sd,36191:1,12% increased Stun Threshold,12% 증가 기절 한계값,
tree_sd,36197:1,30% increased Totem Placement speed,30% 증가 토템 Placement 속도,
tree_sd,36217:1,15% increased Volatility Explosion delay,15% 증가 Volatility 폭발 delay,
tree_sd,36231:1,20% increased Critical Damage Bonus if you've consumed a Power Charge Recently,20% 증가 치명타 피해 보너스 if you've consumed a 권능 충전 Recently,
tree_sd,3624:1,15% increased Pin Buildup,15% 증가 Pin 누적,
tree_sd,36250:1,15% increased Life Regeneration rate while Shapeshifted,15% 증가 생명력 재생 rate 동안 Shapeshifted,
tree_sd,36270:1,5% chance to Daze on Hit,5% 확률에 Daze 시 명중,
tree_sd,36286:1,10% increased Spell Damage,10% 증가 주문 피해,
tree_sd,36286:2,Minions deal 10% increased Damage,소환수 deal 10% 증가 피해,
tree_sd,3628:1,15% faster start of Energy Shield Recharge,15% faster start의 에너지 보호막 재충전,
tree_sd,36290:1,15% faster start of Energy Shield Recharge,15% faster start의 에너지 보호막 재충전,
tree_sd,36293:1,Damage Penetrates 6% Lightning Resistance,피해 Penetrates 6% 번개 저항,
tree_sd,36298:1,10% increased Magnitude of Ailments you inflict,10% 증가 Magnitude의 상태 이상 you inflict,
tree_sd,36302:1,6% increased Cast Speed,6% 증가 시전 속도,
tree_sd,3630:1,10% increased Evasion Rating,10% 증가 회피 Rating,
tree_sd,3630:2,10% increased Energy Shield Recharge Rate,10% 증가 에너지 보호막 재충전 Rate,
tree_sd,36325:1,Damage Penetrates 6% Fire Resistance,피해 Penetrates 6% 화염 저항,
tree_sd,36333:1,Empowered Attacks deal 20% increased Damage,Empowered 공격 deal 20% 증가 피해,
tree_sd,36333:2,"Enemies you kill with Empowered Attacks have a 10% chance to Explode, dealing a tenth of their maximum Life as Fire Damage","Enemies you kill 보유 Empowered 공격 have a 10% 확률에 Explode, dealing a tenth의 their 최대 생명력 as 화염 피해",
tree_sd,36341:1,40% increased Culling Strike Threshold against Rare or Unique Enemies,40% 증가 Culling Strike 한계값 against Rare or Unique Enemies,
tree_sd,36358:1,7% increased Chaos Damage,7% 증가 카오스 피해,
tree_sd,36364:1,Enemies you Electrocute have 20% increased Damage taken,Enemies you Electrocute have 20% 증가 피해 taken,
tree_sd,36379:1,10% increased Mana Regeneration Rate,10% 증가 마나 재생 Rate,
tree_sd,36389:1,Gain 1 Rage on Melee Hit,획득 1 격노 시 근접 명중,
tree_sd,36408:1,35% increased Physical Damage,35% 증가 물리 피해,
