domain,key,en,ko,aliases
gem,Metadata/Items/Gems/SkillGemPlayerDefaultSpearThrow,Spear Throw,창 Throw,
gem,Metadata/Items/Gems/SkillGemPoisonBurstArrow,Poisonburst Arrow,Poisonburst 화살,
gem,Metadata/Items/Gems/SkillGemPoisonSporesSupport,Poison Spores,독 Spores,
gem,Metadata/Items/Gems/SkillGemPoisonSupport,Poison I,독 I,
gem,Metadata/Items/Gems/SkillGemPoisonSupportThree,Poison III,독 III,
gem,Metadata/Items/Gems/SkillGemPoisonSupportTwo,Poison II,독 II,
gem,Metadata/Items/Gems/SkillGemPotentExposureSupport,Potent Exposure,Potent Exposure,
gem,Metadata/Items/Gems/SkillGemPotentialSupport,Potential,Potential,
gem,Metadata/Items/Gems/SkillGemPowerSiphon,Power Siphon,권능 Siphon,
gem,Metadata/Items/Gems/SkillGemPracticalMagicSupport,Practical Magic I,Practical Magic I,
gem,Metadata/Items/Gems/SkillGemPracticalMagicSupportTwo,Practical Magic II,Practical Magic II,
gem,Metadata/Items/Gems/SkillGemPracticedComboSupport,Practiced Combo,Practiced Combo,
gem,Metadata/Items/Gems/SkillGemPrecisionSupport,Precision I,Precision I,
gem,Metadata/Items/Gems/SkillGemPrecisionSupportTwo,Precision II,Precision II,
gem,Metadata/Items/Gems/SkillGemPrimalStrikes,Primal Strikes,Primal Strikes,
gem,Metadata/Items/Gems/SkillGemProfaneRitual,Profane Ritual,Profane Ritual,
gem,Metadata/Items/Gems/SkillGemProfanitySupport,Profanity I,Profanity I,
gem,Metadata/Items/Gems/SkillGemProfanitySupportTwo,Profanity II,Profanity II,
gem,Metadata/Items/Gems/SkillGemProjectileAccelerationSupport,Projectile Acceleration I,투사체 Acceleration I,
gem,Metadata/Items/Gems/SkillGemProjectileAccelerationSupportThree,Projectile Acceleration III,투사체 Acceleration III,
gem,Metadata/Items/Gems/SkillGemProjectileAccelerationSupportTwo,Projectile Acceleration II,투사체 Acceleration II,
gem,Metadata/Items/Gems/SkillGemProjectileDecelerationSupport,Projectile Deceleration I,투사체 Deceleration I,
gem,Metadata/Items/Gems/SkillGemProjectileDecelerationSupportTwo,Projectile Deceleration II,투사체 Deceleration II,
gem,Metadata/Items/Gems/SkillGemProlongedDurationSupport,Prolonged Duration I,Prolonged 지속시간 I,
gem,Metadata/Items/Gems/SkillGemProlongedDurationSupportTwo,Prolonged Duration II,Prolonged 지속시간 II,
gem,Metadata/Items/Gems/SkillGemPunchThroughSupport,Punch Through,Punch Through,
gem,Metadata/Items/Gems/SkillGemPurityOfFire,Purity of Fire,Purity의 화염,
gem,Metadata/Items/Gems/SkillGemPurityOfIce,Purity of Ice,Purity의 Ice,
gem,Metadata/Items/Gems/SkillGemPurityOfLightning,Purity of Lightning,Purity의 번개,
gem,Metadata/Items/Gems/SkillGemPursuitSupport,Pursuit I,Pursuit I,
gem,Metadata/Items/Gems/SkillGemPursuitSupportThree,Pursuit III,Pursuit III,
gem,Metadata/Items/Gems/SkillGemPursuitSupportTwo,Pursuit II,Pursuit II,
gem,Metadata/Items/Gems/SkillGemQuillburstSupport,Quill Burst,Quill 폭발,
gem,Metadata/Items/Gems/SkillGemRageSupport,Rage I,격노 I,
gem,Metadata/Items/Gems/SkillGemRageSupportThree,Rage III,격노 III,
gem,Metadata/Items/Gems/SkillGemRageSupportTwo,Rage II,격노 II,
gem,Metadata/Items/Gems/SkillGemRageforgedSupport,Rageforged I,Rageforged I,
gem,Metadata/Items/Gems/SkillGemRageforgedSupportTwo,Rageforged II,Rageforged II,
gem,Metadata/Items/Gems/SkillGemRagingCrySupport,Raging Cry,Raging 함성,
gem,Metadata/Items/Gems/SkillGemRagingSpirits,Raging Spirits,Raging 혼령,
gem,Metadata/Items/Gems/SkillGemRainOfArrows,Rain of Arrows,Rain의 Arrows,
gem,Metadata/Items/Gems/SkillGemRaiseZombie,Raise Zombie,Raise Zombie,
gem,Metadata/Items/Gems/SkillGemRake,Rake,Rake,
gem,Metadata/Items/Gems/SkillGemRakiatasFlowSupport,Rakiata's Flow,Rakiata's Flow,
gem,Metadata/Items/Gems/SkillGemRallySupport,Rally,Rally,
gem,Metadata/Items/Gems/SkillGemRapidAssault,Rapid Assault,Rapid Assault,
gem,Metadata/Items/Gems/SkillGemRapidAttacksSupport,Rapid Attacks I,Rapid 공격 I,
gem,Metadata/Items/Gems/SkillGemRapidAttacksSupportThree,Rapid Attacks III,Rapid 공격 III,
gem,Metadata/Items/Gems/SkillGemRapidAttacksSupportTwo,Rapid Attacks II,Rapid 공격 II,
gem,Metadata/Items/Gems/SkillGemRapidCastingSupport,Rapid Casting I,Rapid Casting I,
gem,Metadata/Items/Gems/SkillGemRapidCastingSupportThree,Rapid Casting III,Rapid Casting III,
gem,Metadata/Items/Gems/SkillGemRapidCastingSupportTwo,Rapid Casting II,Rapid Casting II,
gem,Metadata/Items/Gems/SkillGemRapidShot,Rapid Shot,Rapid Shot,
gem,Metadata/Items/Gems/SkillGemRavenousSwarm,Ravenous Swarm,Ravenous Swarm,
gem,Metadata/Items/Gems/SkillGemReap,Reap,Reap,
gem,Metadata/Items/Gems/SkillGemReapersInvocation,Reaper's Invocation,Reaper's Invocation,
gem,Metadata/Items/Gems/SkillGemRearmSupport,Rearm I,Rearm I,
gem,Metadata/Items/Gems/SkillGemRearmSupportTwo,Rearm II,Rearm II,
gem,Metadata/Items/Gems/SkillGemRefractionSupport,Refraction I,Refraction I,
gem,Metadata/Items/Gems/SkillGemRefractionSupportThree,Refraction III,Refraction III,
gem,Metadata/Items/Gems/SkillGemRefractionSupportTwo,Refraction II,Refraction II,
gem,Metadata/Items/Gems/SkillGemReinforcedTotemsSupport,Reinforced Totems I,Reinforced Totems I,
gem,Metadata/Items/Gems/SkillGemReinforcedTotemsSupportTwo,Reinforced Totems II,Reinforced Totems II,
gem,Metadata/Items/Gems/SkillGemRelentlessRageSupport,Relentless Rage,Relentless 격노,
gem,Metadata/Items/Gems/SkillGemRemnantPotencySupport,Remnant Potency I,Remnant Potency I,
gem,Metadata/Items/Gems/SkillGemRemnantPotencySupportThree,Remnant Potency III,Remnant Potency III,
gem,Metadata/Items/Gems/SkillGemRemnantPotencySupportTwo,Remnant Potency II,Remnant Potency II,
gem,Metadata/Items/Gems/SkillGemRendingApexSupport,Rending Apex,Rending Apex,
gem,Metadata/Items/Gems/SkillGemResonatingShield,Resonating Shield,Resonating 방패,
gem,Metadata/Items/Gems/SkillGemRetaliateSupport,Retaliate I,Retaliate I,
gem,Metadata/Items/Gems/SkillGemRetaliateSupportTwo,Retaliate II,Retaliate II,
gem,Metadata/Items/Gems/SkillGemRetreatSupport,Retreat I,Retreat I,
gem,Metadata/Items/Gems/SkillGemRetreatSupportThree,Retreat III,Retreat III,
gem,Metadata/Items/Gems/SkillGemRetreatSupportTwo,Retreat II,Retreat II,
gem,Metadata/Items/Gems/SkillGemReverberateSupport,Reverberate,Reverberate,
gem,Metadata/Items/Gems/SkillGemRhoaMount,Rhoa Mount,Rhoa Mount,
gem,Metadata/Items/Gems/SkillGemRigwaldsFerocitySupport,Rigwald's Ferocity,Rigwald's Ferocity,
gem,Metadata/Items/Gems/SkillGemRimeSupport,Rime,Rime,
gem,Metadata/Items/Gems/SkillGemRipSupport,Rip,Rip,
gem,Metadata/Items/Gems/SkillGemRitualSacrifice,Ritual Sacrifice,Ritual Sacrifice,
gem,Metadata/Items/Gems/SkillGemRitualisticCurseSupport,Ritualistic Curse,Ritualistic 저주,
gem,Metadata/Items/Gems/SkillGemRollingMagma,Rolling Magma,Rolling Magma,
gem,Metadata/Items/Gems/SkillGemRollingSlam,Rolling Slam,Rolling 강타,
gem,Metadata/Items/Gems/SkillGemRuptureSupport,Rupture,Rupture,
gem,Metadata/Items/Gems/SkillGemRustedSpikesSupport,Rusted Spikes,Rusted Spikes,
gem,Metadata/Items/Gems/SkillGemRuthlessSupport,Ruthless,Ruthless,
gem,Metadata/Items/Gems/SkillGemSacrifice,Sacrifice,Sacrifice,
gem,Metadata/Items/Gems/SkillGemSacrificialLambSupport,Sacrificial Lamb I,Sacrificial Lamb I,
gem,Metadata/Items/Gems/SkillGemSacrificialLambSupportTwo,Sacrificial Lamb II,Sacrificial Lamb II,
gem,Metadata/Items/Gems/SkillGemSacrificialOfferingSupport,Sacrificial Offering,Sacrificial 공물,
gem,Metadata/Items/Gems/SkillGemSalvoSupport,Salvo,Salvo,
gem,Metadata/Items/Gems/SkillGemScatteringCalamity,His Scattering Calamity,His Scattering Calamity,
gem,Metadata/Items/Gems/SkillGemScavengedPlating,Scavenged Plating,Scavenged Plating,
gem,Metadata/Items/Gems/SkillGemSecondWindSupport,Second Wind I,Second Wind I,
gem,Metadata/Items/Gems/SkillGemSecondWindSupportThree,Second Wind III,Second Wind III,
gem,Metadata/Items/Gems/SkillGemSecondWindSupportTwo,Second Wind II,Second Wind II,
gem,Metadata/Items/Gems/SkillGemSeeRedSupport,See Red,See Red,
gem,Metadata/Items/Gems/SkillGemSeismicCry,Seismic Cry,Seismic 함성,
gem,Metadata/Items/Gems/SkillGemSelflessRemnantsSupport,Selfless Remnants,Selfless Remnants,
gem,Metadata/Items/Gems/SkillGemShardScavenger,Shard Scavenger,Shard Scavenger,
gem,Metadata/Items/Gems/SkillGemShatteringPalm,Shattering Palm,Shattering Palm,
gem,Metadata/Items/Gems/SkillGemShatteringSpite,Shattering Spite,Shattering Spite,
gem,Metadata/Items/Gems/SkillGemShieldBlock,Raise Shield,Raise 방패,
gem,Metadata/Items/Gems/SkillGemShieldCharge,Shield Charge,방패 충전,
gem,Metadata/Items/Gems/SkillGemShieldWall,Shield Wall,방패 Wall,
gem,Metadata/Items/Gems/SkillGemShockConductionSupport,Shock Conduction I,감전 Conduction I,
gem,Metadata/Items/Gems/SkillGemShockConductionSupportTwo,Shock Conduction II,감전 Conduction II,
gem,Metadata/Items/Gems/SkillGemShockGrenade,Voltaic Grenade,Voltaic 수류탄,
gem,Metadata/Items/Gems/SkillGemShockSupport,Shock,감전,
gem,Metadata/Items/Gems/SkillGemShockburstRounds,Shockburst Rounds,Shockburst Rounds,
gem,Metadata/Items/Gems/SkillGemShockchainArrow,Shockchain Arrow,Shockchain 화살,
gem,Metadata/Items/Gems/SkillGemShockingLeapSupport,Shocking Leap,Shocking Leap,
gem,Metadata/Items/Gems/SkillGemShockingRiftSupport,Electromagnetism,Electromagnetism,
gem,Metadata/Items/Gems/SkillGemShockwaveTotem,Shockwave Totem,Shockwave 토템,
gem,Metadata/Items/Gems/SkillGemShortFuseSupport,Short Fuse I,Short Fuse I,
gem,Metadata/Items/Gems/SkillGemShortFuseSupportTwo,Short Fuse II,Short Fuse II,
gem,Metadata/Items/Gems/SkillGemSiegeBallista,Siege Ballista,Siege Ballista,
gem,Metadata/Items/Gems/SkillGemSiegeCascade,Siege Cascade,Siege Cascade,
gem,Metadata/Items/Gems/SkillGemSigilOfPower,Sigil of Power,Sigil의 권능,
gem,Metadata/Items/Gems/SkillGemSiphonElements,Siphon Elements,Siphon Elements,
gem,Metadata/Items/Gems/SkillGemSiphoningStrike,Siphoning Strike,Siphoning Strike,
gem,Metadata/Items/Gems/SkillGemSkeletalArsonist,Skeletal Arsonist,Skeletal Arsonist,
gem,Metadata/Items/Gems/SkillGemSkeletalBrute,Skeletal Brute,Skeletal Brute,
gem,Metadata/Items/Gems/SkillGemSkeletalCleric,Skeletal Cleric,Skeletal Cleric,
gem,Metadata/Items/Gems/SkillGemSkeletalFrostMage,Skeletal Frost Mage,Skeletal 서리 Mage,
gem,Metadata/Items/Gems/SkillGemSkeletalReaver,Skeletal Reaver,Skeletal Reaver,
gem,Metadata/Items/Gems/SkillGemSkeletalSniper,Skeletal Sniper,Skeletal Sniper,
gem,Metadata/Items/Gems/SkillGemSkeletalStormMage,Skeletal Storm Mage,Skeletal 폭풍 Mage,
gem,Metadata/Items/Gems/SkillGemSkeletalWarrior,Skeletal Warrior,Skeletal 전사,
gem,Metadata/Items/Gems/SkillGemSkitteringStoneSupport,Skittering Stone I,Skittering Stone I,
gem,Metadata/Items/Gems/SkillGemSkitteringStoneSupportTwo,Skittering Stone II,Skittering Stone II,
gem,Metadata/Items/Gems/SkillGemSlamAftershocksSupport,Tectonic Slams,Tectonic Slams,
gem,Metadata/Items/Gems/SkillGemSlowPotencySupport,Slow Potency,Slow Potency,
gem,Metadata/Items/Gems/SkillGemSnap,Snap,Snap,
gem,Metadata/Items/Gems/SkillGemSnipe,Snipe,Snipe,
gem,Metadata/Items/Gems/SkillGemSnipersMark,Sniper's Mark,Sniper's 징표,
gem,Metadata/Items/Gems/SkillGemSolarOrb,Solar Orb,Solar Orb,
gem,Metadata/Items/Gems/SkillGemSorceryWard,Sorcery Ward,Sorcery Ward,
gem,Metadata/Items/Gems/SkillGemSoulOffering,Soul Offering,Soul 공물,
gem,Metadata/Items/Gems/SkillGemSoulrend,Soulrend,Soulrend,
gem,Metadata/Items/Gems/SkillGemSparSupport,Spar,Spar,
gem,Metadata/Items/Gems/SkillGemSpark,Spark,번개불꽃,
gem,Metadata/Items/Gems/SkillGemSpearOfSolaris,Spear of Solaris,창의 Solaris,
gem,Metadata/Items/Gems/SkillGemSpearfield,Spearfield,Spearfield,
gem,Metadata/Items/Gems/SkillGemSpectralVolleySupport,Spectral Volley,Spectral Volley,
gem,Metadata/Items/Gems/SkillGemSpellCascadeSupport,Spell Cascade,주문 Cascade,
gem,Metadata/Items/Gems/SkillGemSpellEchoSupport,Spell Echo,주문 Echo,
gem,Metadata/Items/Gems/SkillGemSpellslinger,Spellslinger,Spellslinger,
gem,Metadata/Items/Gems/SkillGemSpiralVolley,Spiral Volley,Spiral Volley,
gem,Metadata/Items/Gems/SkillGemSplinteringTotemSupport,Splinter Totem I,Splinter 토템 I,
gem,Metadata/Items/Gems/SkillGemSplinteringTotemSupportTwo,Splinter Totem II,Splinter 토템 II,
gem,Metadata/Items/Gems/SkillGemStaffConsecrate,Consecrate,Consecrate,
gem,Metadata/Items/Gems/SkillGemStaggeringPalm,Staggering Palm,Staggering Palm,
gem,Metadata/Items/Gems/SkillGemStampede,Stampede,Stampede,
gem,Metadata/Items/Gems/SkillGemStaticShocksSupport,Static Shocks,Static Shocks,
gem,Metadata/Items/Gems/SkillGemSteadfastSupport,Steadfast I,Steadfast I,
gem,Metadata/Items/Gems/SkillGemSteadfastSupportTwo,Steadfast II,Steadfast II,
gem,Metadata/Items/Gems/SkillGemStoicismSupport,Stoicism I,Stoicism I,
gem,Metadata/Items/Gems/SkillGemStoicismSupportTwo,Stoicism II,Stoicism II,
gem,Metadata/Items/Gems/SkillGemStompingGroundSupport,Stomping Ground,Stomping Ground,
gem,Metadata/Items/Gems/SkillGemStormLance,Storm Lance,폭풍 Lance,
gem,Metadata/Items/Gems/SkillGemStormWave,Storm Wave,폭풍 Wave,
gem,Metadata/Items/Gems/SkillGemStormblastBolts,Stormblast Bolts,Stormblast 화살,
gem,Metadata/Items/Gems/SkillGemStormcallerArrow,Stormcaller Arrow,Stormcaller 화살,
gem,Metadata/Items/Gems/SkillGemStormchainSupport,Stormchain,Stormchain,
gem,Metadata/Items/Gems/SkillGemStormfireSupport,Stormfire,Stormfire,
gem,Metadata/Items/Gems/SkillGemStreamlinedRoundsSupport,Streamlined Rounds,Streamlined Rounds,
gem,Metadata/Items/Gems/SkillGemStrongHeartedSupport,Strong Hearted,Strong Hearted,
gem,Metadata/Items/Gems/SkillGemStunSupport,Stun I,기절 I,
gem,Metadata/Items/Gems/SkillGemStunSupportThree,Stun III,기절 III,
gem,Metadata/Items/Gems/SkillGemStunSupportTwo,Stun II,기절 II,
gem,Metadata/Items/Gems/SkillGemSummonBeast,Companion: {0},동료: {0},
gem,Metadata/Items/Gems/SkillGemSummonSpectre,Spectre: {0},Spectre: {0},
gem,Metadata/Items/Gems/SkillGemSunder,Sunder,Sunder,
gem,Metadata/Items/Gems/SkillGemSuperchargedSlam,Supercharged Slam,Supercharged 강타,
gem,Metadata/Items/Gems/SkillGemSupportBurstingPlague,Bursting Plague,Bursting Plague,
gem,Metadata/Items/Gems/SkillGemSupportingFire,Supporting Fire,Supporting 화염,
gem,Metadata/Items/Gems/SkillGemSwiftAfflictionSupport,Swift Affliction I,Swift Affliction I,
gem,Metadata/Items/Gems/SkillGemSwiftAfflictionSupportThree,Swift Affliction III,Swift Affliction III,
gem,Metadata/Items/Gems/SkillGemSwiftAfflictionSupportTwo,Swift Affliction II,Swift Affliction II,
gem,Metadata/Items/Gems/SkillGemSyzygySupport,Syzygy,Syzygy,
gem,Metadata/Items/Gems/SkillGemTacatisIreSupport,Tacati's Ire,Tacati's Ire,
gem,Metadata/Items/Gems/SkillGemTameBeast,Tame Beast,Tame Beast,
gem,Metadata/Items/Gems/SkillGemTasaliosRhythmSupport,Tasalio's Rhythm,Tasalio's Rhythm,
gem,Metadata/Items/Gems/SkillGemTearSupport,Tear,Tear,
gem,Metadata/Items/Gems/SkillGemTecrodsRevengeSupport,Tecrod's Revenge,Tecrod's Revenge,
gem,Metadata/Items/Gems/SkillGemTemperWeapon,Temper Weapon,Temper 무기,
gem,Metadata/Items/Gems/SkillGemTempestBell,Tempest Bell,Tempest 종,
gem,Metadata/Items/Gems/SkillGemTempestFlurry,Tempest Flurry,Tempest Flurry,
gem,Metadata/Items/Gems/SkillGemTempestuousTempoSupport,Rising Tempest,Rising Tempest,
gem,Metadata/Items/Gems/SkillGemTemporalChains,Temporal Chains,Temporal Chains,
gem,Metadata/Items/Gems/SkillGemTemporalRift,Temporal Rift,Temporal Rift,
gem,Metadata/Items/Gems/SkillGemTerrainChainSupport,Ricochet I,Ricochet I,
gem,Metadata/Items/Gems/SkillGemTerrainChainSupportTwo,Ricochet II,Ricochet II,
gem,Metadata/Items/Gems/SkillGemThornskinSupport,Thornskin I,Thornskin I,
gem,Metadata/Items/Gems/SkillGemThornskinSupportTwo,Thornskin II,Thornskin II,
gem,Metadata/Items/Gems/SkillGemThrashingVines,Thrashing Vines,Thrashing Vines,
gem,Metadata/Items/Gems/SkillGemThrillOfTheKillSupport,Thrill of the Kill,Thrill의 the Kill,
gem,Metadata/Items/Gems/SkillGemThrillOfTheKillSupportTwo,Thrill of the Kill II,Thrill의 the Kill II,
gem,Metadata/Items/Gems/SkillGemThunderousLeap,Thunderous Leap,Thunderous Leap,
gem,Metadata/Items/Gems/SkillGemThunderstorm,Thunderstorm,Thunderstorm,
gem,Metadata/Items/Gems/SkillGemTimeFreeze,Time Freeze,Time 동결,
gem,Metadata/Items/Gems/SkillGemTimeOfNeed,Time of Need,Time의 Need,
gem,Metadata/Items/Gems/SkillGemTimeSnap,Time Snap,Time Snap,
gem,Metadata/Items/Gems/SkillGemTirelessSupport,Tireless,Tireless,
gem,Metadata/Items/Gems/SkillGemTornado,Tornado,Tornado,
gem,Metadata/Items/Gems/SkillGemTornadoShot,Tornado Shot,Tornado Shot,
gem,Metadata/Items/Gems/SkillGemToxicDomain,Toxic Domain,Toxic Domain,
gem,Metadata/Items/Gems/SkillGemToxicGrenade,Gas Grenade,가스 수류탄,
gem,Metadata/Items/Gems/SkillGemToxicGrowth,Toxic Growth,Toxic Growth,
gem,Metadata/Items/Gems/SkillGemTrailOfCaltrops,Trail of Caltrops,Trail의 마름쇠,
gem,Metadata/Items/Gems/SkillGemTremorsSupport,Tremors,Tremors,
gem,Metadata/Items/Gems/SkillGemTrinity,Trinity,Trinity,
gem,Metadata/Items/Gems/SkillGemTulsStillnessSupport,Tul's Stillness,Tul's Stillness,
gem,Metadata/Items/Gems/SkillGemTumultSupport,Tumult,Tumult,
gem,Metadata/Items/Gems/SkillGemTwister,Twister,Twister,
gem,Metadata/Items/Gems/SkillGemUhtredAugurySupport,Uhtred's Augury,Uhtred's Augury,
gem,Metadata/Items/Gems/SkillGemUhtredExodusSupport,Uhtred's Exodus,Uhtred's Exodus,
gem,Metadata/Items/Gems/SkillGemUhtredOmenSupport,Uhtred's Omen,Uhtred's Omen,
gem,Metadata/Items/Gems/SkillGemUnabatingSupport,Unabating,Unabating,
gem,Metadata/Items/Gems/SkillGemUnbendingSupport,Unbending,Unbending,
gem,Metadata/Items/Gems/SkillGemUnbreakableSupport,Unbreakable,Unbreakable,
gem,Metadata/Items/Gems/SkillGemUndermineSupport,Undermine,Undermine,
gem,Metadata/Items/Gems/SkillGemUnearth,Unearth,Unearth,
gem,Metadata/Items/Gems/SkillGemUnerringPowerSupport,Unerring Power,Unerring 권능,
gem,Metadata/Items/Gems/SkillGemUniqueBreachLightningBolt,Lightning Bolt,번개 화살,
gem,Metadata/Items/Gems/SkillGemUnleash,Unleash,Unleash,
gem,Metadata/Items/Gems/SkillGemUnleashSupport,Unleash,Unleash,
gem,Metadata/Items/Gems/SkillGemUnsteadyTempoSupport,Unsteady Tempo,Unsteady Tempo,
gem,Metadata/Items/Gems/SkillGemUntouchableSupport,Untouchable,Untouchable,
gem,Metadata/Items/Gems/SkillGemUnyieldingSupport,Unyielding,Unyielding,
gem,Metadata/Items/Gems/SkillGemUpheavalSupport,Upheaval I,Upheaval I,
gem,Metadata/Items/Gems/SkillGemUpheavalSupportTwo,Upheaval II,Upheaval II,
gem,Metadata/Items/Gems/SkillGemUpwellingSupport,Upwelling I,Upwelling I,
gem,Metadata/Items/Gems/SkillGemUpwellingSupportTwo,Upwelling II,Upwelling II,
gem,Metadata/Items/Gems/SkillGemUrgentTotemsSupport,Urgent Totems I,Urgent Totems I,
gem,Metadata/Items/Gems/SkillGemUrgentTotemsSupportThree,Urgent Totems III,Urgent Totems III,
gem,Metadata/Items/Gems/SkillGemUrgentTotemsSupportTwo,Urgent Totems II,Urgent Totems II,
gem,Metadata/Items/Gems/SkillGemUruksSmeltingSupport,Uruk's Smelting,Uruk's Smelting,
gem,Metadata/Items/Gems/SkillGemUulNetolsEmbraceSupport,Uul-Netol's Embrace,Uul-Netol's Embrace,
gem,Metadata/Items/Gems/SkillGemValakosCharge,Valako's Charge,Valako's 충전,
gem,Metadata/Items/Gems/SkillGemVanguardSupport,Vanguard I,Vanguard I,
gem,Metadata/Items/Gems/SkillGemVanguardSupportTwo,Vanguard II,Vanguard II,
gem,Metadata/Items/Gems/SkillGemVarashtasBlessingSupport,Varashta's Blessing,Varashta's 축복,
gem,Metadata/Items/Gems/SkillGemVaultingImpact,Vaulting Impact,Vaulting Impact,
gem,Metadata/Items/Gems/SkillGemVerglasSupport,Verglas,Verglas,
gem,Metadata/Items/Gems/SkillGemVileDisruption,His Vile Intrusion,His Vile Intrusion,
gem,Metadata/Items/Gems/SkillGemVilentasPropulsionSupport,Vilenta's Propulsion,Vilenta's Propulsion,
gem,Metadata/Items/Gems/SkillGemVineArrow,Vine Arrow,Vine 화살,
gem,Metadata/Items/Gems/SkillGemVitalitySupport,Vitality I,Vitality I,
gem,Metadata/Items/Gems/SkillGemVitalitySupportTwo,Vitality II,Vitality II,
gem,Metadata/Items/Gems/SkillGemVoidIllusion,Void Illusion,Void Illusion,
gem,Metadata/Items/Gems/SkillGemVolatileDead,Volatile Dead,Volatile 시체,
gem,Metadata/Items/Gems/SkillGemVolatilePowerSupport,Volatile Power,Volatile 권능,
gem,Metadata/Items/Gems/SkillGemVolatilitySupport,Volatility,Volatility,
gem,Metadata/Items/Gems/SkillGemVolcanicEruptionSupport,Volcanic Eruption,Volcanic Eruption,
gem,Metadata/Items/Gems/SkillGemVolcanicFissure,Volcanic Fissure,Volcanic Fissure,
gem,Metadata/Items/Gems/SkillGemVolcano,Volcano,Volcano,
gem,Metadata/Items/Gems/SkillGemVoltSupport,Volt,Volt,
gem,Metadata/Items/Gems/SkillGemVoltaicMark,Voltaic Mark,Voltaic 징표,
gem,Metadata/Items/Gems/SkillGemVulnerability,Vulnerability,Vulnerability,
gem,Metadata/Items/Gems/SkillGemWalkingCalamity,Walking Calamity,Walking Calamity,
gem,Metadata/Items/Gems/SkillGemWallFortress,Fortress I,Fortress I,
gem,Metadata/Items/Gems/SkillGemWallFortressTwo,Fortress II,Fortress II,
gem,Metadata/Items/Gems/SkillGemWarBanner,War Banner,War 깃발,
gem,Metadata/Items/Gems/SkillGemWarmBloodedSupport,Warm Blooded,Warm Blooded,
gem,Metadata/Items/Gems/SkillGemWaveOfFrost,Wave of Frost,Wave의 서리,
gem,Metadata/Items/Gems/SkillGemWhirlingAssault,Whirling Assault,Whirling Assault,
gem,Metadata/Items/Gems/SkillGemWhirlingSlash,Whirling Slash,Whirling Slash,
gem,Metadata/Items/Gems/SkillGemWhirlwindLance,Whirlwind Lance,Whirlwind Lance,
gem,Metadata/Items/Gems/SkillGemWildfireSupport,Wildfire,Wildfire,
gem,Metadata/Items/Gems/SkillGemWildshardsSupport,Wildshards I,Wildshards I,
gem,Metadata/Items/Gems/SkillGemWildshardsSupportThree,Sione's Temper,Sione's Temper,
gem,Metadata/Items/Gems/SkillGemWildshardsSupportTwo,Wildshards II,Wildshards II,
gem,Metadata/Items/Gems/SkillGemWindBlast,Wind Blast,Wind Blast,
gem,Metadata/Items/Gems/SkillGemWindDancer,Wind Dancer,Wind Dancer,
gem,Metadata/Items/Gems/SkillGemWindSerpentsFury,Wind Serpent's Fury,Wind Serpent's Fury,
gem,Metadata/Items/Gems/SkillGemWindowOfOpportunitySupport,Window of Opportunity I,Window의 Opportunity I,
gem,Metadata/Items/Gems/SkillGemWindowOfOpportunitySupportTwo,Window of Opportunity II,Window의 Opportunity II,
gem,Metadata/Items/Gems/SkillGemWingBlast,Wing Blast,Wing Blast,
gem,Metadata/Items/Gems/SkillGemWither,Wither,Wither,
gem,Metadata/Items/Gems/SkillGemWitheringPresence,Withering Presence,Withering Presence,
gem,Metadata/Items/Gems/SkillGemWitheringTouchSupport,Withering Touch,Withering Touch,
gem,Metadata/Items/Gems/SkillGemWolfArcticHowl,Arctic Howl,Arctic Howl,
gem,Metadata/Items/Gems/SkillGemWolfCrossSlash,Cross Slash,Cross Slash,
gem,Metadata/Items/Gems/SkillGemWolfLunarBlessing,Lunar Blessing,Lunar 축복,
gem,Metadata/Items/Gems/SkillGemWolfPack,Wolf Pack,Wolf Pack,
gem,Metadata/Items/Gems/SkillGemWolfPounce,Pounce,Pounce,
gem,Metadata/Items/Gems/SkillGemWolfShred,Shred,Shred,
gem,Metadata/Items/Gems/SkillGemWyvernDevour,Devour,Devour,
gem,Metadata/Items/Gems/SkillGemWyvernFlameBreath,Flame Breath,화염 Breath,
gem,Metadata/Items/Gems/SkillGemWyvernRend,Rend,Rend,
gem,Metadata/Items/Gems/SkillGemXibaquasRendingSupport,Xibaqua's Rending,Xibaqua's Rending,
gem,Metadata/Items/Gems/SkillGemXophsPyreSupport,Xoph's Pyre,Xoph's Pyre,
gem,Metadata/Items/Gems/SkillGemZarokhsRefrainSupport,Zarokh's Refrain,Zarokh's Refrain,
gem,Metadata/Items/Gems/SkillGemZarokhsRevoltSupport,Zarokh's Revolt,Zarokh's Revolt,
gem,Metadata/Items/Gems/SkillGemZenithSupport,Zenith I,Zenith I,
gem,Metadata/Items/Gems/SkillGemZenithSupportTwo,Zenith II,Zenith II,
gem,Metadata/Items/Gems/SkillGemZerphisLegacySupport,Zerphi's Infamy,Zerphi's Infamy,
